"x","y","se","age","filename","Pop","species","study"
1943.19526627219,715.116271676943,31.0077519379845,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1946.15384615385,680.232550746711,11.6279069767442,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1949.1124260355,689.922451048858,15.5038759689922,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1951.47928994083,662.790668103122,7.75193798449618,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1955.62130177515,686.04648205661,19.3798449612403,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1957.98816568047,662.790712460067,11.6279069767442,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1959.76331360947,666.666681452315,15.5038759689922,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1960.94674556213,680.232572925183,15.5038759689921,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1962.72189349112,662.790712460067,17.4418604651163,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1965.08875739645,666.666681452315,11.6279069767443,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1966.86390532544,666.666681452315,13.5658914728683,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1969.23076923077,664.728696956191,11.6279069767442,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1971.59763313609,664.728696956191,21.3178294573643,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1975.14792899408,666.666681452315,13.5658914728683,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1979.2899408284,662.790712460067,17.4418604651163,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1983.43195266272,668.604651162791,15.5038759689922,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1985.79881656805,674.418604651163,15.5038759689922,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1988.16568047337,660.852713178295,11.6279069767443,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1991.71597633136,668.604651162791,17.4418604651164,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1994.67455621302,651.162790697674,9.68992248062011,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1998.22485207101,655.038759689922,13.5658914728682,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
2004.73372781065,653.10076040815,9.68992248062011,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1930.1775147929,536.821705426357,9.68992248062023,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1945.56213017751,538.759689922481,11.6279069767443,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1951.47928994083,540.697674418605,9.68992248062011,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1956.80473372781,538.759689922481,9.68992248062023,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1959.17159763314,540.697674418605,9.68992248062011,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1960.3550295858,532.945736434109,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1961.53846153846,540.697674418605,9.68992248062011,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1962.13017751479,531.007751937985,5.81395348837202,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
1963.90532544379,534.883713537408,5.81395348837214,NA,"MA_Structsize_Year_Mon(2013)_C_T_mule_deer.jpg","North America","Typical mule deer","MA_Structsize_Year_Mon(2013)"
