"x","y","se","age","filename","Pop","species","study"
2008.16009280742,15.5130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,15.1652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,14.8869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,14.7478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,14.1913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,13.9130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,13.704347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,13.4956522651341,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,13.0086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,12.6608696564384,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,12.4521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,11.5478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,19.5478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,18.7130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,18.504347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,17.8782609607862,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,17.6695653086123,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,17.4608696564384,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,17.1826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.13457076566,16.5565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2009.16705336427,16.3478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
